267735; RANITIDINA CLORIDRATO; RANITIDINA CLORIDRATO; NOT FOUND; 25 MG/ML. SOLUCAO INJETAVEL; AMPOLA; 2.00 ML
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
268973; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
270115; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 1 MG. INJETAVEL; FRASCO-AMPOLA; 0
270115; REMIFENTANILA CLORIDRATO; REMIFENTANILA CLORIDRATO; NOT FOUND; 1 MG. INJETAVEL; FRASCO-AMPOLA; 0
270447; RALTITREXEDE; RALTITREXEDE; RALTITREXEDE; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
270447; RALTITREXEDE; RALTITREXEDE; RALTITREXEDE; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
270447; RALTITREXEDE; RALTITREXEDE; RALTITREXEDE; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
270447; RALTITREXEDE; RALTITREXEDE; RALTITREXEDE; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
270447; RALTITREXEDE; RALTITREXEDE; RALTITREXEDE; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
270447; RALTITREXEDE; RALTITREXEDE; RALTITREXEDE; 2 MG. INJETAVEL; FRASCO-AMPOLA; 0
272839; RISPERIDONA; RISPERIDONA; RISPERIDONA; 1 MG; FRASCO-AMPOLA; 0
282998; RADIOFÁRMACO - REAGENTE; RADIOFARMACO REAGENTE; NOT FOUND; 99MTC - DTPA. ACIDO DIETILENOTRIAMINOPENTACETICO 10MG. SNCL2.2H2O. 1 MG. LIOFILIZADO. ESTERIL. APIROGENO; FRASCO-AMPOLA; 0
282998; RADIOFÁRMACO - REAGENTE; RADIOFARMACO REAGENTE; NOT FOUND; 99MTC - DTPA. ACIDO DIETILENOTRIAMINOPENTACETICO 10MG. SNCL2.2H2O. 1 MG. LIOFILIZADO. ESTERIL. APIROGENO; FRASCO-AMPOLA; 0
282999; RADIOFÁRMACO - REAGENTE; RADIOFARMACO REAGENTE; NOT FOUND; 99MTC - DMSA. ACIDO DIMERCAPTOSUCCINICO 1MG. SNCL2.2H2O. 0.41 MG. LIOFILIZADO. ESTERIL. APIROGENO; FRASCO-AMPOLA; 0
283025; RADIOFÁRMACO - REAGENTE; RADIOFARMACO REAGENTE; NOT FOUND; 99MTC - PIROFOSFATO DE SODIO. PIROFOSFATO DE SODIO 10MG. SNCL2.2H2O. 2 MG. LIOFILIZADO. ESTERIL. APIROGENO; FRASCO-AMPOLA; 0
283038; RADIOFÁRMACO - REAGENTE; RADIOFARMACO REAGENTE; NOT FOUND; 99MTC - DEXTRAN 70. DEXTRAN-70  50MG. SNCL2.2H2O. 0.75 MG. LIOFILIZADO. ESTERIL. APIROGENO; FRASCO-AMPOLA; 0
283040; RADIOFÁRMACO - REAGENTE; RADIOFARMACO REAGENTE; NOT FOUND; 99MTC - MAA. SORO ALBUMINA HUMANA DESNATURADA 2.2MG. SNCL2.2H2O. 22 MCG. LIOFILIZADO. ESTERIL. APIROGENO; FRASCO-AMPOLA; 0
283042; RADIOFÁRMACO - REAGENTE; RADIOFARMACO REAGENTE; NOT FOUND; 99MTC - ECD. ETILENODICISTEINA DIETIL ESTER 1MG. SNCL2.2H2O. 0.41 MG. LIOFILIZADO. ESTERIL. APIROGENO; FRASCO-AMPOLA; 0
283047; RADIOFÁRMACO - REAGENTE; RADIOFARMACO REAGENTE; NOT FOUND; 99MTC - FITATO. FITATO DE SODIO 20MG. SNCL2.2H2O. 1 MG. LIOFILIZADO. ESTERIL. APIROGENO; FRASCO-AMPOLA; 0
283219; RADIOFÁRMACO - RADIOISÓTOPO; RADIOFARMACO RADIOISOTOPO; NOT FOUND; 131I - IODETO DE SODIO. 370 A 4810 MBQ/ML. SOLUCAO LIMPIDA. INCOLOR. NAO INJETAVEL; FRASCO-AMPOLA; 0
283238; RADIOFÁRMACO - RADIOISÓTOPO; RADIOFARMACO RADIOISOTOPO; NOT FOUND; 131I - MIBG (METAIODOBENZILGUANIDINA). 37 MBQ/ML. SOLUCAO LIMPIDA. INCOLOR. INJETAVEL; FRASCO-AMPOLA; 0
283244; RADIOFÁRMACO - RADIOISÓTOPO; RADIOFARMACO RADIOISOTOPO; NOT FOUND; 131I - HIPPURAN (O-IODO-HIPURATO DE SODIO). 37 MBQ/ML. SOLUCAO LIMPIDA. INCOLOR. INJETAVEL; FRASCO-AMPOLA; 0
283245; RADIOFÁRMACO - RADIOISÓTOPO; RADIOFARMACO RADIOISOTOPO; NOT FOUND; 131I - LIPIODOL. 37 MBQ/ML. SOLUCAO LIMPIDA. LEVEMENTE AMARELADA. INJETAVEL; FRASCO-AMPOLA; 0
283249; RADIOFÁRMACO - RADIOISÓTOPO; RADIOFARMACO RADIOISOTOPO; NOT FOUND; 18F - FDG (2-FLUOR-2 DIOXI-D-GLICOSE). 200 A 500 MBQ/ML. SOLUCAO LIMPIDA. INCOLOR. INJETAVEL; FRASCO-AMPOLA; 0
283249; RADIOFÁRMACO - RADIOISÓTOPO; RADIOFARMACO RADIOISOTOPO; NOT FOUND; 18F - FDG (2-FLUOR-2 DIOXI-D-GLICOSE). 200 A 500 MBQ/ML. SOLUCAO LIMPIDA. INCOLOR. INJETAVEL; FRASCO-AMPOLA; 0
284105; RISPERIDONA; RISPERIDONA; RISPERIDONA; 3 MG; FRASCO-AMPOLA; 0
339575; RADIOFÁRMACO - REAGENTE; RADIOFARMACO REAGENTE; NOT FOUND; 99MTC - MAA. MACROAGREGADO DE SORO ALBUMINA HUMANO 2.2 MG. AC.ASCORBICO 4.6MG. GLICOSE 18.7MG. NACL 8.1G. ACETATO DE SODIO 22MG E SNCL2. 2H2O  0.22 MG. LIOFILIZADO. ESTERIL. APIROGENICO; FRASCO-AMPOLA; 0
339575; RADIOFÁRMACO - REAGENTE; RADIOFARMACO REAGENTE; NOT FOUND; 99MTC - MAA. MACROAGREGADO DE SORO ALBUMINA HUMANO 2.2 MG. AC.ASCORBICO 4.6MG. GLICOSE 18.7MG. NACL 8.1G. ACETATO DE SODIO 22MG E SNCL2. 2H2O  0.22 MG. LIOFILIZADO. ESTERIL. APIROGENICO; FRASCO-AMPOLA; 0
339592; RADIOFÁRMACO - REAGENTE; RADIOFARMACO REAGENTE; NOT FOUND; 99MTC - MDP. METILENODIFOSFONATO DE SODIO 5 MG. SNCL2.2H2O 1 MG. AC.ASCORBICO 0.1 MG. PIROFOSF.SODIO DECAHIDRATADO. 20 MG. LIOFILIZADO. ESTERIL. APIROGENICO; FRASCO-AMPOLA; 0
369868; RADIOFÁRMACO - RADIOISÓTOPO; RADIOFARMACO RADIOISOTOPO; NOT FOUND; 131I - IODETO DE SODIO. 185 A 5.550 MBQ. EM CAPSULAS DE GELATINA. ISENTO DE CARREGADOR; FRASCO-AMPOLA; 0
375790; RADIOFÁRMACO - RADIOISÓTOPO; RADIOFARMACO RADIOISOTOPO; NOT FOUND; 133BA - BACL2  (CLORETO DE BARIO). 185 MBQ/ML. SOLUCAO LIMPIDA. SOLUCAO INJETAVEL; FRASCO-AMPOLA; 0
375790; RADIOFÁRMACO - RADIOISÓTOPO; RADIOFARMACO RADIOISOTOPO; NOT FOUND; 133BA - BACL2  (CLORETO DE BARIO). 185 MBQ/ML. SOLUCAO LIMPIDA. SOLUCAO INJETAVEL; FRASCO-AMPOLA; 0
375927; RADIOFÁRMACO - RADIOISÓTOPO; RADIOFARMACO RADIOISOTOPO; NOT FOUND; 137CS - CSCL (CLORETO DE CESIO). 185 MBQ/ML. SOLUCAO INJETAVEL; FRASCO-AMPOLA; 0
375927; RADIOFÁRMACO - RADIOISÓTOPO; RADIOFARMACO RADIOISOTOPO; NOT FOUND; 137CS - CSCL (CLORETO DE CESIO). 185 MBQ/ML. SOLUCAO INJETAVEL; FRASCO-AMPOLA; 0
380679; RASBURICASE; RASBURICASE; RASBURICASE; 1.5 MG. PO LIOFILO P/ INJETAVEL; FRASCO-AMPOLA; 0
380679; RASBURICASE; RASBURICASE; RASBURICASE; 1.5 MG. PO LIOFILO P/ INJETAVEL; FRASCO-AMPOLA; 0
380679; RASBURICASE; RASBURICASE; RASBURICASE; 1.5 MG. PO LIOFILO P/ INJETAVEL; FRASCO-AMPOLA; 0
380679; RASBURICASE; RASBURICASE; RASBURICASE; 1.5 MG. PO LIOFILO P/ INJETAVEL; FRASCO-AMPOLA; 0
380679; RASBURICASE; RASBURICASE; RASBURICASE; 1.5 MG. PO LIOFILO P/ INJETAVEL; FRASCO-AMPOLA; 0
380679; RASBURICASE; RASBURICASE; RASBURICASE; 1.5 MG. PO LIOFILO P/ INJETAVEL; FRASCO-AMPOLA; 0
380679; RASBURICASE; RASBURICASE; RASBURICASE; 1.5 MG. PO LIOFILO P/ INJETAVEL; FRASCO-AMPOLA; 0
383530; RADIOFÁRMACO - RADIOISÓTOPO; RADIOFARMACO RADIOISOTOPO; NOT FOUND; OCTREOTIDEO-DTPA- 111IN. 185 - 196 MBQ/ML. SOLUCAO LIMPIDA. INCOLOR. SOLUCAO INJETAVEL; FRASCO-AMPOLA; 0
383530; RADIOFÁRMACO - RADIOISÓTOPO; RADIOFARMACO RADIOISOTOPO; NOT FOUND; OCTREOTIDEO-DTPA- 111IN. 185 - 196 MBQ/ML. SOLUCAO LIMPIDA. INCOLOR. SOLUCAO INJETAVEL; FRASCO-AMPOLA; 0
383530; RADIOFÁRMACO - RADIOISÓTOPO; RADIOFARMACO RADIOISOTOPO; NOT FOUND; OCTREOTIDEO-DTPA- 111IN. 185 - 196 MBQ/ML. SOLUCAO LIMPIDA. INCOLOR. SOLUCAO INJETAVEL; FRASCO-AMPOLA; 0
387981; RISPERIDONA; RISPERIDONA; RISPERIDONA; 25 MG. PO LIOFILO P/ INJETAVEL. C/ KIT DILUICAO E APLICACAO; FRASCO-AMPOLA; 0
387981; RISPERIDONA; RISPERIDONA; RISPERIDONA; 25 MG. PO LIOFILO P/ INJETAVEL. C/ KIT DILUICAO E APLICACAO; FRASCO-AMPOLA; 0
387981; RISPERIDONA; RISPERIDONA; RISPERIDONA; 25 MG. PO LIOFILO P/ INJETAVEL. C/ KIT DILUICAO E APLICACAO; FRASCO-AMPOLA; 0
387981; RISPERIDONA; RISPERIDONA; RISPERIDONA; 25 MG. PO LIOFILO P/ INJETAVEL. C/ KIT DILUICAO E APLICACAO; FRASCO-AMPOLA; 0
387981; RISPERIDONA; RISPERIDONA; RISPERIDONA; 25 MG. PO LIOFILO P/ INJETAVEL. C/ KIT DILUICAO E APLICACAO; FRASCO-AMPOLA; 0
387981; RISPERIDONA; RISPERIDONA; RISPERIDONA; 25 MG. PO LIOFILO P/ INJETAVEL. C/ KIT DILUICAO E APLICACAO; FRASCO-AMPOLA; 0
387982; RISPERIDONA; RISPERIDONA; RISPERIDONA; 37.5 MG. PO LIOFILO P/ INJETAVEL. C/ KIT DILUICAO E APLICACAO; FRASCO-AMPOLA; 0
387982; RISPERIDONA; RISPERIDONA; RISPERIDONA; 37.5 MG. PO LIOFILO P/ INJETAVEL. C/ KIT DILUICAO E APLICACAO; FRASCO-AMPOLA; 0
387982; RISPERIDONA; RISPERIDONA; RISPERIDONA; 37.5 MG. PO LIOFILO P/ INJETAVEL. C/ KIT DILUICAO E APLICACAO; FRASCO-AMPOLA; 0
387982; RISPERIDONA; RISPERIDONA; RISPERIDONA; 37.5 MG. PO LIOFILO P/ INJETAVEL. C/ KIT DILUICAO E APLICACAO; FRASCO-AMPOLA; 0
387982; RISPERIDONA; RISPERIDONA; RISPERIDONA; 37.5 MG. PO LIOFILO P/ INJETAVEL. C/ KIT DILUICAO E APLICACAO; FRASCO-AMPOLA; 0
387982; RISPERIDONA; RISPERIDONA; RISPERIDONA; 37.5 MG. PO LIOFILO P/ INJETAVEL. C/ KIT DILUICAO E APLICACAO; FRASCO-AMPOLA; 0
387983; RISPERIDONA; RISPERIDONA; RISPERIDONA; 50 MG. PO LIOFILO P/ INJETAVEL. C/ KIT DILUICAO E APLICACAO; FRASCO-AMPOLA; 0
387983; RISPERIDONA; RISPERIDONA; RISPERIDONA; 50 MG. PO LIOFILO P/ INJETAVEL. C/ KIT DILUICAO E APLICACAO; FRASCO-AMPOLA; 0
387983; RISPERIDONA; RISPERIDONA; RISPERIDONA; 50 MG. PO LIOFILO P/ INJETAVEL. C/ KIT DILUICAO E APLICACAO; FRASCO-AMPOLA; 0
387983; RISPERIDONA; RISPERIDONA; RISPERIDONA; 50 MG. PO LIOFILO P/ INJETAVEL. C/ KIT DILUICAO E APLICACAO; FRASCO-AMPOLA; 0
409419; RADIOFÁRMACO - RADIOISÓTOPO; RADIOFARMACO RADIOISOTOPO; NOT FOUND; 177LU - CLORETO DE LUTECIO EM SOL. HCL 0.04N. 37 MBQ/ML. PUREZA MINIMA DE 99% COMO LU CL3. MENOS DE 1% DE ISOTOPOS. MIN. DE 740 GBQ /MG. SOL. INJETAVEL; FRASCO-AMPOLA; 0
410700; RADIOFÁRMACO - RADIOISÓTOPO; RADIOFARMACO RADIOISOTOPO; NOT FOUND; 153SM-EDTMP AC.ETILENODIAMINOTETRAMETILENFOSFONICO. 1200 A 2000 MBQ/ML. SOLUCAO LIMPIDA. LEVEMENTE AMARELADA. SOLUCAO INJETAVEL; FRASCO-AMPOLA; 0
410713; RADIOFÁRMACO - REAGENTE; RADIOFARMACO REAGENTE; NOT FOUND; 99MTC - MIBI (TETRAFLUORBORATO DE SODIO (I). TETRACIS(2-METOXI-ISOBUTIL-ISONITRILA). MANITOL. CLORETO ESTANOSO. CITRATO SODIO.CLORID. CISTEINA. 1MG + 20MG + 0.1MG + 5MG + 1 MG. CONJUNTO 05 FRASCOS C/ COMPONENTES LIOFILIZADOS; FRASCO-AMPOLA; 0
417106; RADIOFÁRMACO - REAGENTE; RADIOFARMACO REAGENTE; NOT FOUND; 99MTC - TRODAT-1. SOB ATMOSFERA DE NITROGENIO. LIOFILIZADO. ESTERIL. APIROGENICO; FRASCO-AMPOLA; 0
409419; RADIOFÁRMACO - RADIOISÓTOPO; RADIOFARMACO RADIOISOTOPO; NOT FOUND; 177LU - CLORETO DE LUTECIO EM SOL. HCL 0.04N. 37 MBQ/ML. PUREZA MINIMA DE 99% COMO LU CL3. MENOS DE 1% DE ISOTOPOS. MIN. DE 740 GBQ /MG. SOL. INJETAVEL; GIGABECQUERELL; 0
283210; RADIOFÁRMACO - RADIOISÓTOPO; RADIOFARMACO RADIOISOTOPO; NOT FOUND; 35S - SULFATO DE SODIO. 370 A 1110 MBQ/ML. SOLUCAO LIMPIDA. INCOLOR. NAO INJETAVEL; MEGABECQUEREL; 0
375537; RADIOFÁRMACO - RADIOISÓTOPO; RADIOFARMACO RADIOISOTOPO; NOT FOUND; 99MO - NA2 99-MOO4 (MOLIBDATO DE SODIO). MINIMO DE 74000 MBQ/ML. SOLUCAO LIMPIDA. INCOLOR. ESTERIL E APIROGENICA; MILICURIE; 0
376685; RADIOFÁRMACO - RADIOISÓTOPO; RADIOFARMACO RADIOISOTOPO; NOT FOUND; 67GA - CLORETO DE GALIO. MINIMO DE 1.110 MBQ/ML. EM SOLUCAO DE HCL. SOLUCAO ISOTONICA. APIROGENICA. ESTERIL. INJETAVEL; MILICURIE; 0
311799; RACECADOTRILA; RACECADOTRILA; RACECADOTRILA; 30 MG. PO ORAL; SACHÊ; 3.00 G
362057; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 9 MG EQUIVALENTE A 4.6 MG/DIA. ADESIVO TRANSDERMICO; SACHÊ; 1.00 UN
362057; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 9 MG EQUIVALENTE A 4.6 MG/DIA. ADESIVO TRANSDERMICO; SACHÊ; 1.00 UN
362057; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 9 MG EQUIVALENTE A 4.6 MG/DIA. ADESIVO TRANSDERMICO; SACHÊ; 1.00 UN
362057; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 9 MG EQUIVALENTE A 4.6 MG/DIA. ADESIVO TRANSDERMICO; SACHÊ; 1.00 UN
362057; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 9 MG EQUIVALENTE A 4.6 MG/DIA. ADESIVO TRANSDERMICO; SACHÊ; 1.00 UN
362057; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 9 MG EQUIVALENTE A 4.6 MG/DIA. ADESIVO TRANSDERMICO; SACHÊ; 1.00 UN
362057; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 9 MG EQUIVALENTE A 4.6 MG/DIA. ADESIVO TRANSDERMICO; SACHÊ; 1.00 UN
362057; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 9 MG EQUIVALENTE A 4.6 MG/DIA. ADESIVO TRANSDERMICO; SACHÊ; 1.00 UN
362057; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 9 MG EQUIVALENTE A 4.6 MG/DIA. ADESIVO TRANSDERMICO; SACHÊ; 1.00 UN
362057; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 9 MG EQUIVALENTE A 4.6 MG/DIA. ADESIVO TRANSDERMICO; SACHÊ; 1.00 UN
362057; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 9 MG EQUIVALENTE A 4.6 MG/DIA. ADESIVO TRANSDERMICO; SACHÊ; 1.00 UN
362057; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 9 MG EQUIVALENTE A 4.6 MG/DIA. ADESIVO TRANSDERMICO; SACHÊ; 1.00 UN
362057; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 9 MG EQUIVALENTE A 4.6 MG/DIA. ADESIVO TRANSDERMICO; SACHÊ; 1.00 UN
362057; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 9 MG EQUIVALENTE A 4.6 MG/DIA. ADESIVO TRANSDERMICO; SACHÊ; 1.00 UN
362057; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 9 MG EQUIVALENTE A 4.6 MG/DIA. ADESIVO TRANSDERMICO; SACHÊ; 1.00 UN
362057; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 9 MG EQUIVALENTE A 4.6 MG/DIA. ADESIVO TRANSDERMICO; SACHÊ; 1.00 UN
362058; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 18 MG EQUIVALENTE A 9.5 MG/DIA. ADESIVO TRANSDERMICO; SACHÊ; 1.00 UN
362058; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 18 MG EQUIVALENTE A 9.5 MG/DIA. ADESIVO TRANSDERMICO; SACHÊ; 1.00 UN
362058; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 18 MG EQUIVALENTE A 9.5 MG/DIA. ADESIVO TRANSDERMICO; SACHÊ; 1.00 UN
362058; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 18 MG EQUIVALENTE A 9.5 MG/DIA. ADESIVO TRANSDERMICO; SACHÊ; 1.00 UN
362058; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 18 MG EQUIVALENTE A 9.5 MG/DIA. ADESIVO TRANSDERMICO; SACHÊ; 1.00 UN
362058; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 18 MG EQUIVALENTE A 9.5 MG/DIA. ADESIVO TRANSDERMICO; SACHÊ; 1.00 UN
362058; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 18 MG EQUIVALENTE A 9.5 MG/DIA. ADESIVO TRANSDERMICO; SACHÊ; 1.00 UN
362058; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 18 MG EQUIVALENTE A 9.5 MG/DIA. ADESIVO TRANSDERMICO; SACHÊ; 1.00 UN
362058; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 18 MG EQUIVALENTE A 9.5 MG/DIA. ADESIVO TRANSDERMICO; SACHÊ; 1.00 UN
362058; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 18 MG EQUIVALENTE A 9.5 MG/DIA. ADESIVO TRANSDERMICO; SACHÊ; 1.00 UN
362058; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 18 MG EQUIVALENTE A 9.5 MG/DIA. ADESIVO TRANSDERMICO; SACHÊ; 1.00 UN
362058; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 18 MG EQUIVALENTE A 9.5 MG/DIA. ADESIVO TRANSDERMICO; SACHÊ; 1.00 UN
362058; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 18 MG EQUIVALENTE A 9.5 MG/DIA. ADESIVO TRANSDERMICO; SACHÊ; 1.00 UN
362058; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 18 MG EQUIVALENTE A 9.5 MG/DIA. ADESIVO TRANSDERMICO; SACHÊ; 1.00 UN
362058; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 18 MG EQUIVALENTE A 9.5 MG/DIA. ADESIVO TRANSDERMICO; SACHÊ; 1.00 UN
362058; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 18 MG EQUIVALENTE A 9.5 MG/DIA. ADESIVO TRANSDERMICO; SACHÊ; 1.00 UN
362058; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 18 MG EQUIVALENTE A 9.5 MG/DIA. ADESIVO TRANSDERMICO; SACHÊ; 1.00 UN
362058; RIVASTIGMINA; RIVASTIGMINA; RIVASTIGMINA; 18 MG EQUIVALENTE A 9.5 MG/DIA. ADESIVO TRANSDERMICO; SACHÊ; 1.00 UN
